credit_score_fluctuation,recent_transaction_volume,loan_risk
-1.5851011701392377,-1.315260058975304,0
0.5731318379816601,1.795531527978595,1
-0.6221054280889966,-0.1934700118360672,0
-1.3257977031518475,-1.3452217193209128,0
1.4069760023110127,0.0983157227800894,1
1.323886131371487,-1.0803906179353526,0
1.0802929955573892,1.523309349252045,1
-1.016802147224665,-0.6909144555583542,0
0.739905534601494,0.7389590903721995,1
1.2380531788620937,-0.7211777681144609,0
-0.1223163306187654,1.6718087147496443,1
-1.1656563982574175,-0.2201547863103241,1
1.4451257321177566,-0.9819132468853664,0
0.7163697024328384,-2.253719792804646,0
-2.4455289937216618,1.729026889323278,1
1.5402389778898398,-0.3559963482875498,0
2.6293737835893225,0.5280554996981521,1
-1.424590595485055,-0.3103216751571025,0
-1.912517808012544,-1.59354121934245,1
-1.4687065184360997,1.1915967187195844,1
1.2676240909205527,-0.85662663454261,0
-1.343857383810762,-0.9805801506830304,0
-0.3592855876223129,1.0102203927774422,1
-1.4686400667992083,2.294948366158433,1
-1.037782449529569,-1.4352305708962645,0
-0.6988291799109716,0.2405009710129045,1
0.2772900291606122,2.08892145133264,1
-0.6648155044647248,0.1789387859923032,1
0.1755763611334448,1.6284271571849651,1
-1.2323530679077552,1.1884802442748132,1
0.2775568787905316,0.0825643113621923,0
0.1698091603950653,-1.4080468711954364,0
-2.3885068056605503,-0.0245811692987047,1
-1.9033641651106572,-0.3412162259763505,1
-1.503404257343126,0.633749301159986,1
1.236093500491838,1.0688126338958956,1
1.2817871956239733,-0.3603008971587714,0
-0.6901196164272123,1.9402240078877884,1
-1.2771437244633514,-0.8346593422108444,0
-0.946665509460222,1.1878988175629226,1
0.5368612502946746,0.7632746038335948,1
0.5264138329899022,0.9847976151158296,1
0.6891234969575175,1.5472072513751831,1
-1.0847797025126251,-1.1897218347740266,0
0.3190870450269563,1.255355228306885,1
1.7890870199226825,-0.407243752646286,0
-1.1455088164624023,1.3845839605012238,1
1.8824822397304888,-0.4064731749008766,0
-1.1359923924855382,-0.4713216200184997,0
-2.1465277316039355,0.3034873407586101,1
2.513536820500553,-0.3549860198657393,0
-1.3967220704394805,0.7231455053214095,1
-1.1429756195711962,-1.903007380818405,0
0.3458360581247838,0.2042444208801542,1
-1.084195766941943,-0.2588148169075417,0
-0.5009422384001143,-1.4375766154368164,0
-0.4006085782901705,0.7537355612077251,1
0.2895728922481644,1.222698278382452,1
1.301218280094388,0.0166738846465692,0
-0.6487685017068476,1.0267970194001337,1
-2.8607281188670104,1.1442832651138566,1
1.901175817813796,0.6712495931508624,1
1.5399360900361372,-0.8254699096478704,0
0.2996942476682405,-1.060366272596829,0
0.4080192139044446,0.4160344866668676,1
-0.9629911274412152,-0.5652534329847716,0
-0.0871276197626216,-0.6015919600626667,0
-1.2361128823245366,-1.493100929343857,0
-1.564714871067332,-1.3160939158048344,0
-0.7713484183739105,-0.8486195856374295,0
-0.1345200519342235,0.2213503798381793,1
1.5575943722212906,-0.9633309349546229,0
0.7684390752168191,0.7315997790246538,1
1.5759009989341672,-1.0302014448361547,0
1.1949437407061545,1.6504092614922206,1
0.6978631064112193,-0.9813529671992448,0
0.203141675343165,1.044458134065675,1
0.4414408523214249,-1.535405627355907,0
-0.0612683976983944,0.3936515016915565,1
0.6154068905002508,0.4885429534768088,1
0.1408426900825325,-1.413901800149419,0
0.3134678397135434,-0.7319107309898198,1
-0.8600437966286397,-0.976678120889525,0
-1.1997370018206832,-1.1556266498467214,0
-0.9414257364251014,1.5973435809326737,1
-1.4196853314156312,-2.0914722218571877,0
-1.0212707331990434,-0.0308088428443109,1
0.5510697941142094,-1.609429254591339,0
0.1522966977826474,-1.2044768310156535,0
1.18533487102269,1.3679546200196355,1
-0.2309836540563727,1.3873400955822928,1
0.5051184463925822,-0.9885805350250968,0
-0.0828427711679999,-1.3031245694246496,0
-1.4700790806909554,-1.854745273728569,0
0.9390094239741577,1.8306498407388456,1
-0.5715139770047748,-2.1779541534766507,0
-1.5137097223661713,-1.792430697470196,0
-0.9513979731494197,-0.8344242462934088,0
-1.7708734821829424,0.652936881476156,1
-1.848188397206602,-1.6637433422764336,0
-0.8376755467183978,-1.0378757333442428,0
0.3720797695679638,-1.6611924024684208,0
1.1521005664638195,-1.4945329140379866,0
0.3638487921530478,-1.9974053446125228,0
-1.730501000841572,1.8295526082152216,1
0.089527166613861,-0.555324594733624,1
-1.2465608186624468,-1.2315681238772194,0
-1.044919618747841,-1.3622345676267726,0
2.151779892600969,2.563271132475016,1
-1.3617999110763928,-1.6666698655365448,0
-1.096638658738133,0.785064006159947,1
-1.408587931380398,-1.0782359018648735,1
-0.8338656600858911,0.1426972400857481,1
1.567503391211226,0.0037856441730295,0
-0.0418843699398356,-1.0244425511155393,0
-1.7867847659861655,1.5016668691435968,1
-0.5104743780154162,-1.2729808412896235,0
-1.7819859511982048,-1.303799149431227,0
2.5609719020681103,1.5197357437857355,1
-1.746059694706743,-2.196624238460916,0
1.1175944431684812,1.1869579111670163,1
-0.2514695526826312,2.334110209097375,1
1.7414825425345355,0.9508831775758604,1
-0.9378581218517243,-0.2124260560733302,1
-1.3217695886300973,1.9211660285388528,1
2.57219902909544,-0.1584537124444449,0
0.0547157106519153,-1.5115910481338382,0
-0.8414645297382898,0.859931786733126,1
-0.9941775827598622,-0.7507696078327426,0
-0.074552976016524,0.1316812880923675,1
0.9355315542162252,2.347834861314556,1
0.7496407479691787,2.3096007068778404,1
0.1681450301809552,-0.7802623136520764,0
1.2367153324785969,3.217525632442048,1
-1.429788909602787,-1.2460277297334528,0
-1.593531835415646,-0.9620004650201146,0
-1.2479410976902208,-1.33453786097005,0
-0.4484078796388204,1.0907071414636682,1
1.02565853810212,0.8621675381050496,1
0.7878872060786872,-1.4441018898996931,0
0.5095894410967738,-1.9517790094626244,0
0.3426313582556063,-1.684321684652129,0
-0.5024223759123685,-0.5549696334079526,1
0.3035355925839229,1.0585201213191724,1
-0.2199024816007941,0.4500442590149316,1
-0.5463346563529372,-0.2450795556165019,1
-2.8238951599531568,-0.4043677624748087,1
-0.7200801935309558,0.7831841909923352,1
0.9943210427533478,-0.8195901550556524,0
-1.6116763251201247,1.558131808198408,1
1.2845422798481798,1.3853348392055505,1
-0.6997610991073603,-0.7694183523352102,0
-1.1820084047666255,-2.158883472436643,0
0.6259728110800682,-1.0372679487967564,0
0.0158628801529485,0.564537867139907,1
0.4304271852625034,1.2085849289994377,1
0.8874203693503753,1.0190315458085382,1
-0.6180506146712692,-0.7712167302491306,0
-1.5652713639098028,-2.251478157610629,0
0.6653362948053541,2.0556218718501134,1
-1.1387063196894227,-1.1082652119872352,0
1.3100622808036908,0.5063985972321671,1
-0.6601041726907746,1.0422871099592037,1
1.9389711384284305,0.2016790803086459,0
-1.5235425809609602,-2.254040948993405,0
-0.6958372096739107,1.729125103231535,1
-1.8522566196935253,0.1369025992347142,1
-0.5256030250967786,0.6590048327396287,1
-0.4153499447539637,-0.8426098509242388,0
-0.9404087544958244,-0.0231032415998775,0
0.9790536097714084,1.2053182861710758,1
2.2402078203017863,2.2577335725014294,1
-2.033303654027144,-1.503438076131117,0
0.0695323673408293,-1.039373767541509,0
-2.380307610124838,1.0957583231098793,1
-1.4464335946241853,0.112672593219138,1
0.9658839098135606,-1.760520594585559,0
-0.1632156181572186,-0.8269857633438358,0
0.4562692358433862,-1.8397745892338533,0
-0.4849220617901537,-0.7307886044838636,0
1.9201319301067312,-0.9834820553086928,0
2.6305373863337405,-0.4803096586331462,0
0.6166017605368603,0.4817696463769645,1
-2.240222973860696,1.228557666736939,1
-1.9548618291087951,1.9796554510528117,1
0.870461523625083,1.2474009070206151,0
-0.0887381179606643,-0.9851920228069138,1
-1.2289515669315003,-1.3945776703239048,0
-0.6337945902205785,-0.9069983556947996,0
1.479733335232268,-0.5881128670174737,1
-0.6829101123070447,1.048056989067861,1
-1.304421200251126,-1.8740825403819823,0
0.2506152941197295,2.236251456137841,1
0.6265061095599506,-1.604980164872639,0
1.3596011958924503,1.109094400648367,1
0.1260205217399747,-1.0463073688776072,0
-1.0568504112462838,-1.2609222271900826,0
-1.797864596937953,0.8557550731583609,1
0.7727485496015,0.7466201767488814,1
0.6008061145041488,0.1984695603813301,1
0.5365398118186744,0.6871962029553773,1
-0.6436330967669712,2.409557892292397,1
0.4397663174558112,-2.475936877005919,0
-2.1779431872591632,1.2599971525916722,1
-0.4718105732356104,-0.8738644711680518,0
1.0351502822313547,-0.3922494280273971,0
-0.9448427247300905,1.3373893475318783,1
-3.041721850903509,0.0728659993900301,1
0.4490910738389422,0.4879077973031284,1
-0.1324729021520354,1.643023045973418,1
-0.775165259836379,-0.4715263529649506,0
-0.66243186287047,1.0603054986047584,1
1.0636726448787597,-0.4914400644882173,0
-1.6082364218304677,1.6124643183114276,1
1.6754200088420133,-0.6690411396348888,0
1.2543318604691585,-0.261762237914547,0
-1.5858403948765305,1.0965920584513305,1
-0.4893274131886913,-2.030609951220568,0
1.141531644625314,-1.2629469669306026,0
0.9646442062407068,0.5191779911826098,1
-0.4323567112839723,0.5650593370095223,1
1.4591927363423332,-0.7669289067478812,0
0.9224550961636638,-1.577205726316102,0
1.6215559883327573,-0.2311761349569256,0
0.822238895494392,-0.8013363395946836,0
0.025614458504711,-1.8109118360346896,0
1.6198007440709432,2.655367767588994,1
2.3486846829828165,3.338639285811064,1
0.7341781684275541,1.380929201723214,1
-0.8621577433340807,0.4218454603022549,1
-1.2052920559620868,-0.0126172535446367,1
2.442129663048904,1.6787051547775766,1
1.2314832744381825,1.2207958707800255,1
-1.6405893488038514,0.5638542504761692,1
0.7332777653555804,1.6505688029058714,1
-0.4875699216355206,1.4292065937367624,1
0.7063092705963807,1.352730651808426,1
2.06927890932368,-0.5576400059313726,0
0.2625007202410017,2.0399078548679968,1
1.7024963768658847,1.490719120595186,1
-1.553075177980015,-1.4641616485870887,0
0.7461085065689106,2.4551099972497266,1
2.5459393146961347,-0.0222612840513998,0
1.4006490844359014,-0.4117844757677253,0
2.4860100998641608,1.752702877971279,1
-0.7380450256993047,0.6661633557583388,1
-0.2502198635619284,-1.2642341709783054,0
1.0639427094839082,-0.8999289136340496,0
2.013335957886365,2.456285318325719,1
-1.86921716968716,1.6795074921634972,1
-0.1949522032096691,-2.621571477341061,0
0.3194427841483469,-0.712959005018107,0
0.5434157287285479,1.0999127823191288,1
1.7406597541691275,0.4617712399546108,1
-0.4639856190585707,-0.1693415048957613,1
1.1815067876350016,-0.3632549346087956,0
0.0234813865742713,-1.7864748281057938,0
-2.648799523168295,0.9214576894912104,1
-1.2355058425141037,-0.8691700144205734,0
-1.6163163806166096,-1.5791618998675845,0
-1.2861748030643272,-1.1674893080368838,0
0.7730310229318259,-1.345058104418245,0
-1.802609303972994,-0.0551633401864968,1
1.3605707954207695,-1.1187360036827,0
-0.8684118457564678,-0.5913025752815876,0
1.2366565560753306,-1.2527121702374913,0
0.810932199473204,1.0662816256770435,1
0.201581942932453,-0.0709872179494912,1
0.2405943149248969,0.9077643184989932,1
-1.0574997194357227,-0.9202710621077352,0
-0.9310892078980172,-0.2626671439441963,0
0.8108303307328089,0.4448489312984922,1
0.8264142619070193,1.017561241287671,1
1.2378415819389468,-0.0585985600350884,1
1.1249435705720203,0.6619138308757782,1
1.5776849307458067,-0.9951198529734528,1
1.073718316765207,-0.6641308247651918,0
1.7050168515525184,1.019357348026957,1
1.4865536380915954,-1.1149461658455022,0
-0.3773989554556431,-0.3863047250474266,0
-0.0597004590178901,1.251357805844508,1
-0.0990494764348959,0.3757185056063751,1
0.2567459520303806,0.9227600480400956,1
0.9044266124770544,0.9863751151867004,1
0.1380055188872918,-2.6418152261747627,0
0.033341543729457,-0.1091009369237405,1
0.8393697534561253,-0.3151872033145481,0
-1.117821152693553,-1.286088394940189,0
-1.31917570781505,-2.013819229431115,0
1.2392362257987355,-0.9396009500928272,0
-1.3981636004989422,1.1280403610822265,1
-0.6392876616798282,0.1635642615523761,1
2.041352801329644,2.5278300133796154,1
-1.041442926697958,-0.4591009533197915,0
1.6111645933202277,1.6486428017847885,1
-0.2196300327876408,0.3958214670599438,1
-1.2949172898257122,-1.3744204847556627,0
0.5194705533756124,0.1052729298193603,1
0.1534186097004524,-1.4224722551174205,0
-2.1807841026430417,0.4698528402684628,1
0.321019969621206,-0.9249114645165626,0
2.2386159782524304,0.8217831617690194,0
-1.5888978711665236,0.9639564609732028,1
-0.148696284759994,-0.4672303953140094,0
-0.5962664688753629,-1.1196854285949966,0
-1.3543284307987284,0.2166788638241888,1
1.0186505223714066,-1.1726555835052932,0
-1.3676334049739096,-1.5327186094552818,0
-0.7818310103614737,-1.3222434773556937,0
-1.2037353781802536,1.5576014970147531,1
-1.3854298800586826,-1.4309529521521998,0
1.9348300304478532,1.627097474511901,1
-0.8496465491741648,-0.7349364685655622,0
1.891560267500564,1.8779546373694973,1
-1.0026245082503964,-0.8063279995173733,1
-1.08627961818313,-1.4043250798561868,0
-2.229082290283558,-1.6987941919210865,0
1.6060992367466893,0.1598779648906666,1
0.8240631209856741,-1.1758052673627122,0
0.1243718541969003,0.98025605935623,1
0.2065064746979672,1.0498504784814118,1
-0.7126351045757113,-1.2289225109424993,0
-0.1894136832810944,-1.157214853307465,0
-1.3134622250827683,2.325087572646873,1
0.9211641452919548,0.9155312815277804,1
-0.1900771578169822,-1.0950274580469268,0
-0.474541378048413,-0.3219223390063124,0
-1.7504082513014383,-1.578251905562173,0
1.3292496673820984,1.50272695805477,1
-1.4228221892066728,0.036527083482417,1
-0.9650514281145632,-1.2749456205666947,0
-1.2878544959651388,-1.5659808489097142,0
-0.7228562414239397,0.5012540644489744,1
-0.2795995302957268,-1.917030534359572,0
-0.6035304465000693,-1.7576889530941524,0
0.2017279560650431,-0.063674537527582,1
-0.6700412384227301,-1.3048848529604022,1
-0.7156960250383826,-0.5286047009112208,0
-0.9736058963856188,-1.2814868544467215,0
-0.7323888649588481,1.1223940609249796,1
-1.7756238442364591,-1.0977923107081946,0
0.2407131377562928,-0.572206206510804,0
-1.1573988579006342,-0.3433260040982524,1
0.6721266832742443,-1.9940108696341607,0
-0.0380414474684137,0.4974802042589423,1
0.2541550701626333,-1.964967141057572,0
0.0638311085820728,0.8572269129459134,1
2.2684391314196883,-0.4857477679992069,0
-1.3911838472674427,0.4996666387862429,1
-1.655316261317519,-1.205529621602459,0
-1.720053681777448,-1.2729350696291724,0
-1.1651541792928768,1.0933786460185508,1
-0.9838449603478668,1.0576395691257978,1
1.8016150919029013,2.334622427536397,1
0.2480454122666432,-2.055684092335107,0
-1.1267693802666587,1.973880371333515,1
0.9668643432681148,-2.176363528549885e-05,1
-0.3079926082352968,-0.9751336741598496,0
0.1075417283059348,-1.6332327278353724,0
1.8142298041292004,-0.402754817471746,0
0.0016217439258074,0.5827926947823439,1
-0.240633458442409,1.5677724146582053,1
-1.0232309336811585,1.9876043950257007,1
1.1242988048531164,0.3499996602163531,1
-1.104382910331682,1.8682023810505703,1
-0.7187929753043556,-2.035021036346606,0
-0.9808798188645982,2.09895485285656,1
-0.7597242738950198,2.129189916911689,1
-1.303876752944044,0.1906529121337349,1
0.8558987236660494,0.8137687448962307,1
0.483422675839088,0.0596414958356693,1
-0.9033618980003278,-1.095156329920999,0
2.073321126552452,-0.8201261112970168,0
-1.798399527493612,-0.0229793772315287,1
1.5058091184959783,-0.61917211884956,0
-2.56651597362036,0.9499047650510052,1
-1.7463051091788828,-1.787873900230164,0
-0.2846245131385878,1.2240955838645755,1
-1.0869185140330444,-0.5762361134234284,0
-1.643913088501832,0.3852865058930872,1
1.4883530955090016,-0.7180570118783625,0
-2.107582437906292,1.1003766551799827,1
-0.8139432019108236,-1.282797922173487,0
-1.9987515979343653,-0.5725364816015328,1
-2.3898535897313,2.7480862426453365,1
1.116632620125039,-1.403375940776867,0
1.240832462888492,0.4283179841839755,1
-1.4507081549649825,0.3541070166876494,1
1.7586880715862772,-0.1866838804760252,0
1.165245782233555,0.8723754070694232,1
0.2338326654959421,-1.6395145206910644,0
-0.8237190365552067,0.7271803155811136,1
-1.2781665258121984,-0.3468513830330447,0
-0.5889821906314748,-0.4698651509875482,1
1.7654686731346296,0.4754063788490157,0
0.1872946420572799,0.2303239067933766,1
-1.4647011387421065,-0.4974309839962442,0
-0.2803288658239086,-0.99097384386289,0
-1.4932249451501434,-0.6707476812197586,0
0.6070532858396558,-2.4350671982230754,0
-1.162632596635782,1.7505025236571117,1
-1.3659010958248905,-0.2743669942376927,1
1.0772922165499998,-1.0735197584034726,0
0.0010412091152365,0.8265904529735555,1
2.655168933462389,-0.0187133069775125,0
1.2225238775023028,-0.5429074304732139,0
1.0037172671471088,-0.7419080326358432,0
0.4194771666902536,0.724163323802751,1
-0.4302648575017382,-0.7583864781211822,0
-0.1113499160629571,-0.6721535608053271,1
2.49014564443363,1.5203049448840331,1
-1.8005971717294789,0.3462423469982976,1
-1.6880349350723554,-0.2276161166881394,1
-1.867468911417752,1.0676578724667467,1
-0.4635111228887687,0.9935212646853854,1
-0.9824983169435072,-0.962841636467364,0
0.6245286831939247,-1.29975728472099,0
-0.903829653727731,-1.46475893130679,0
-0.0682618195994275,0.3990424253850115,1
0.924467509902262,0.0947339630879058,0
1.388283111764919,-1.1542500376990674,0
-1.5121587777834655,-0.7515667409503352,0
0.8567268928892642,-1.257998839804665,0
1.1302633009514231,0.8046598065527397,1
1.5919038882265435,1.4919675351839317,1
-0.984000573247481,-0.9344523839269452,0
-0.9213534483152028,0.0281819289195579,0
-2.649684245703153,0.6424255162777626,1
-2.4301507198677896,1.17541163046033,1
-0.6230070342119828,-1.842904715103041,0
-0.6305824591479285,0.241400074864445,1
-1.199136106774615,-0.6388192140869213,0
2.052584317483839,-1.4872868280461409,0
0.7766512181632542,-1.1983554370209524,0
-0.6365806328626525,0.0516497135743727,0
-1.827035520382628,1.1281309847114571,1
-0.9425695792169668,0.7117390708508828,1
-1.1493415022693234,-1.3388375432507584,0
-1.183459117530355,-1.9345795827410277,0
-1.1709582369208722,-1.163281334145591,0
-1.522088274085024,-1.5186096111913354,0
0.7913230538365188,-1.3252220457374213,0
0.7429424592804438,0.7940892712555715,1
2.006722998314453,3.0481259211426748,1
1.178455464321076,2.429893481999393,1
0.649142216450326,-0.6948824092004344,0
-0.370211321095226,-1.3282270934624822,0
0.5435858515538352,-1.621157583995209,0
-1.479742117918434,0.8801162973320988,1
-1.783723369707894,0.204321368999554,1
-0.9822123278953254,1.2781256222026207,1
1.54686553212901,1.642491371115211,1
-1.01122787693688,-0.5507931518361375,0
1.6450840024085802,0.7754630499560111,1
-1.86858957897206,-2.0537408651661213,0
0.2670401426667887,1.9395456775204007,1
2.0280068097497432,1.4935539132245068,1
0.6525193146674833,-1.5905945822563492,0
2.425656763816923,-0.5207070232638196,0
1.77917316737205,1.8061528687121773,1
1.385233729563733,-0.7536089678601492,0
-0.8972939581729646,-0.7011182589700007,0
-0.0551665403467167,0.1686026793169226,1
1.983113225191596,1.357412527385053,1
1.5730797766649711,1.5505370658540565,1
-0.4120662513236542,-0.4003544687927838,0
-0.99115634111889,-0.3628549816730507,0
-0.8907006540251377,-0.6627725187118298,0
-1.2943526636045757,-1.8599879690569736,0
2.118726671486812,-0.1662031488927668,0
-0.2769770764573507,0.9448337404969837,1
0.2873860719785182,1.4632990436844675,1
-1.6761714831230543,-1.144825744379474,0
-1.1588069669437782,-0.4863382798597899,0
-0.4400657206080115,-1.2077302788408992,0
1.3701934673374518,0.4165764555639237,0
0.6091872730703813,-0.7100077437531445,0
-0.9768421976580196,0.5421694780040078,1
2.372651709396051,3.286781999320548,1
2.0223420438764985,3.305556639070818,1
-0.1153024612134032,0.4234185821876086,1
1.1794748416269871,-1.5688819068822315,0
-1.4015132114249984,-1.2450549805476498,0
1.3326952778158925,0.157213122895268,1
-0.7223617019819593,0.5186798682213699,1
0.7962935304283641,-1.605524442940403,0
2.2033399101555218,2.002203261635435,1
-1.511346752698211,-1.4304919196408077,0
-0.6145767065131591,-1.854971332079508,0
-0.5743899114691273,0.1998685815243789,1
-0.7848804737308418,-0.5072394921759673,0
-0.6915461040990802,-0.8263826626760263,0
-1.3217311869321786,-0.9396263705283676,0
-0.4362947578982712,-0.24923163690308,0
-0.2074375557786076,-1.866053871715356,0
0.3814094558538878,-1.192423659134734,0
2.411243929909262,0.914294062212386,1
-1.2131251247054422,-1.6644658160952952,0
-0.5857581218486575,1.5338710264521729,1
1.5443741333025611,-1.039914173014132,0
2.350192046916051,-0.5309421882305996,0
0.0479169781488135,1.6466251729004706,1
-1.3003414396202964,-1.1351948934971683,0
-0.5731682676180128,-1.710905999225009,0
-0.7477704291875138,-1.6958003785560984,0
0.931376647638148,0.7293058745909918,1
0.5389885630155428,1.1431390968531132,1
0.2335105914332963,-2.0187838372435185,0
-0.4271849253093785,-1.5131505874950903,0
-0.3270822338517392,-2.3373018517440403,0
1.9860559444153452,0.9512912187378632,1
-1.975231681349419,2.370832198380527,1
1.031229816727653,0.5231511275112272,1
-0.4838521812961813,-1.5743333694392656,0
0.3861913938347859,0.2192095852462102,1
1.5400641976759035,1.4035338386969505,1
0.0781904203244949,1.1588349326754188,1
-0.6631965687679582,0.4086514623358384,1
-0.2708825071806929,-0.0549308239029631,0
1.1806630846312116,0.516935999441734,0
2.150792662665852,-1.0507211923410698,0
-1.0527950119172471,2.180302208908528,1
-0.8651471056980831,0.0056154692741126,0
0.1396224675867159,1.4546035320007893,1
1.772887676215249,0.0928229441279688,0
-3.369202303077317,1.1712859097071893,1
2.314770643938012,-0.1210551919810793,0
1.3119299404860223,1.4720867029133775,1
1.2951818811803,-0.7856122395895526,0
1.1570832680405965,0.8370712100301969,1
-1.1627935515415024,-1.0943460497674382,0
0.7240576608326654,-1.2654501635347637,0
1.2122615106787342,-0.5365715450395208,0
0.5238683094148915,-1.2726411327015343,0
1.7238011383469658,0.4956698592638545,1
-0.9072439101129178,0.2609917338555593,1
-0.0557985391559816,-0.0657279055042384,0
-0.4415493343024989,0.40930730040672,0
1.3648263357652242,0.240182855981644,1
1.4137028367175766,0.9741425544297914,1
-1.5774833751123194,-0.8670516422188129,0
-0.666669991869375,-0.1508289719858739,0
-0.1190681735349719,-1.2827369858645494,0
-0.9197059463044308,0.0670976769181899,0
-1.4938340952341609,0.0950153690583595,0
0.0935360041461339,1.4650905241065673,1
-0.9861242172069918,1.0078437050259823,1
1.7034734836972265,1.3991524665374322,1
-2.3837556960646404,0.2175799822552442,1
-0.29296495742743,-0.5493466441178156,0
0.1472547785199854,-1.4271326346441993,0
0.9762732785253998,1.0580512426639934,1
1.5862921415098206,-0.5527717027527298,0
1.8742261364797808,-0.953475132499608,0
1.3219124323381508,1.334676963457203,1
-0.4717890857269744,-1.2978429070071391,0
-1.7558215422179124,-0.908485432363404,0
2.383660073732984,2.5943060375601057,1
0.6403259518722417,-0.8188860957706136,0
0.430444733429168,-0.5746516575140335,0
-1.2712023720595755,-1.417726151445335,0
-0.4924861106716076,1.3897956205604547,1
-2.123791537565541,0.2876811569966349,1
-0.7308118963801246,-0.8794225629700224,0
-1.725800178680068,-1.3243633156665804,0
0.387529919888037,0.368683312321348,1
0.0118011018085726,0.146968341120345,0
1.1037238426408358,2.5871421448774834,1
-1.1291958450713653,-0.697271367991593,0
-0.1809383705310261,-0.6350913239421103,0
-0.5636499136997715,-0.6692593244400813,0
-0.8398272673490519,-2.6178196941490377,0
-1.4330402229823656,-1.0528551826985182,0
-0.33732805683821,-0.0410106174225599,1
1.3040129819998558,-1.430725887827662,0
-0.4618445600559739,-1.1643691365554545,0
0.5751300199685992,0.7798009464507174,1
