subject_formality_score,sender_relationship_score,email_type
0.8005602715850313,-0.5694539652009302,1
-0.6378246703127228,-0.890840678438486,1
-1.0278600618631724,0.9002297173357937,0
-1.4257402211730583,-1.5114521248253343,1
-0.8890916078216149,1.1079221911784292,0
-1.4116864428511862,-0.9906287139125288,1
-1.0895220189185235,0.81239503769806,0
-0.994438084393364,1.0625750417355273,0
-1.354345626942421,1.3097642923319874,0
-2.329073359167929,-2.094752573765356,1
-3.0100095628152634,-1.5223030949214076,1
-0.6228799948661035,-1.3161227082235143,1
-1.2582151296610748,1.0019499561001957,0
-0.7359868228071798,1.158896797902607,0
0.5336017690180459,-0.6746705598541163,1
-1.2486493901271434,-0.561320916647609,1
-0.9087311918060929,0.6680268652826644,0
-0.8502438151354572,0.8024435124992616,0
-1.0266944743378867,-1.2944644912641368,1
-0.9465201653839126,0.7002864152318212,0
-0.8469239961202069,1.024765334853867,0
-0.528780784969429,-1.3247160366219444,1
-0.7491020954372413,0.7159679311398309,0
-0.9949552583571436,1.0967173255628375,0
-1.1590420405271613,0.9311309506184992,0
-0.9732490027531184,1.0296378086802238,0
-0.9129685776838948,0.9965658758523208,0
-1.0798313693734622,-1.2438598784739732,1
-0.7108301564631915,1.1054231800418033,0
-1.2244031889445506,0.8983387799941218,0
-2.4647675271612304,-1.092488604041557,1
-1.4588821987877043,-1.2672893914606185,1
-1.3406489294771535,-0.8449234746239173,1
-1.6853561983268983,-1.3410537967872354,1
-1.1443438267621762,1.1946791687931264,0
0.7093165740256233,-0.081506119327679,1
-1.008897036522436,0.9792290816236076,0
-0.7659744366586623,0.8100672056213016,0
-1.8595487321143331,-1.0357383000537843,1
-1.1143214810737707,1.235474390816433,0
-1.1542466876323103,0.9985486572702456,0
-0.8800639771028471,-1.2018630778109445,1
-1.0545101649775304,0.9916240450343148,0
-2.0641739786927427,-1.0585605927263009,1
-0.8899950551287179,1.32904681619589,0
-1.0194274518629058,-0.9658842486185796,1
-0.732304660976137,-1.0271402476568836,1
-0.9955441827490976,1.0535259765444869,0
-0.7121625888882479,0.9481554200368706,0
-1.1081044569073226,1.0666211248596855,0
-1.3433005263228548,0.7938271849406008,0
-1.2038912182944608,1.274822116581161,0
-1.4790406312199469,-1.2272488474426226,1
-0.7518678357660451,0.8595750074898609,0
-1.0418833459154369,1.1319983066896468,0
-1.1268970738757382,0.958230163595058,0
-2.5119176884886976,-1.6811305594355233,1
-0.7541710538492956,-1.166683934884358,1
-0.9155691550697606,-0.3143006531429365,1
-1.1747791359759256,-0.9309934028944254,1
-0.7126256721125803,-1.2186645168917898,1
-1.3540757397163197,-0.6890870029648988,1
-1.6820357746872563,-1.376884621698127,1
-0.6719675474190936,1.1215145091378709,0
-1.18075160420041,1.029033969388052,0
-0.9142876820756066,-1.2014531816484315,1
-0.098064245354282,-0.9980594611709136,1
-1.6483488458342,-0.862992996989461,1
-0.8786261760589936,1.108134787146424,0
-1.4282951305209055,1.1301027155817305,0
-0.8035650398603144,-0.8689723371448641,1
-0.8841103013600202,1.0474172588620636,0
-0.4600355015600292,-1.3605584395886268,1
-0.772332259883184,-0.8863025347000284,0
-1.3908293280945534,0.9582198649870513,0
-1.0092208850054014,1.1849271771418446,0
-0.9114499008018844,-0.8462918259888398,1
-0.7530833581802898,0.8664195537367835,0
-0.7584045596373469,1.0930010809424733,0
-0.8855809495034304,1.1489610168865612,0
-2.475420810795542,-1.3816501115934678,1
-1.2126943856279897,-1.1679393532825593,1
-0.78293070352797,0.4205850968396504,0
-1.1216211310911162,0.9126699143100367,0
-0.9415587456440542,1.1466645542013516,0
-2.021734046081074,-1.153994571063305,1
-1.1202330013415904,0.9161945714381554,0
-0.6947650913487802,-0.0547278167955743,1
1.159005163474515,-0.481141625149065,1
1.042538647113933,0.1193233598905458,1
-2.479965628129931,-1.746247747518037,1
-0.8846833172718991,-0.9783999551366516,1
-0.5674824451028099,-0.5141648709325877,1
-1.181556518942033,-0.9357445380675083,1
-1.0485880218874837,0.7554187780874153,0
0.6000919766819133,-0.1187993898855019,1
-0.1063277091357417,-1.055995661550955,1
-0.4170115328486465,-0.6874626403809718,1
-1.2463406511190602,1.1269729557605612,0
-0.8494413140864447,0.8952004893047446,0
-1.1955403388734474,-0.6881693988164097,1
-0.4676312511907198,-0.6637147854362778,1
-0.8161587309870139,0.8173922436547031,0
-0.9001607282717387,-1.1503132321440754,1
-1.0147168611164163,0.9634719031109182,0
0.3004496888501167,-0.1860743637268932,1
-2.393136255327617,-1.5001818849182902,1
-1.515798070541747,-1.1028704978718924,1
-1.7202968591729118,-1.417510285895293,0
-0.5827705933176184,0.97331000697556,0
-1.6293337769135787,-1.6499512892323351,1
0.125044887882596,-0.9514314627564596,1
-0.904297946158192,1.0494469283178298,0
-0.707341789612081,0.7164468780811826,0
-0.2609417509584554,-0.7468246068308546,1
-0.9782970549298504,-1.3964532638872975,1
-1.0136171481070633,-0.987073380602406,1
-1.2070824581951418,1.02087434282298,0
-0.7264815313623556,-0.8048861944969642,1
-1.6939180996584544,-1.0153702482988811,1
-1.6288671811757651,-1.195592343077358,1
-1.2340777995755874,1.0485665163039846,0
-0.860261079231954,0.7527874882698917,0
-0.7471180897314016,0.9458970219515508,0
-1.3202583463020572,-1.0237118351692365,1
-0.7172175395858997,-0.8739189938736717,1
-1.1639065850489805,1.1737580830971417,0
-1.021231632110109,1.0803780703808157,0
-1.1099781962106354,1.1784152447233898,0
-0.9644222481860786,0.957766888230082,0
-2.362930843169187,-1.5770751707924489,1
-0.2884839651766241,-0.8649268382977603,1
-0.8121788223690081,-0.5876391219634416,1
-0.9592242685428926,0.9042447528120264,0
-1.4857819327249495,1.1825889359735806,0
-0.6119177470423869,-0.996939910337302,1
0.2700597517548928,-0.7968585611987178,1
-2.330024878710481,-1.2933467830431309,1
-1.015399064371696,0.8925371870364941,0
-0.341925731177754,-0.6650797891429372,1
-1.854137475246127,-1.1100501144853985,1
-0.8721122675738102,0.6837804500803135,0
-0.661283533009194,0.6455394006931923,0
-0.8944665064913265,-1.2276926748216352,1
-1.0406339768878652,1.0810951402954505,0
-0.6350218609037419,1.222457085065825,0
-0.8698706749813103,1.1508467680254315,0
0.1511782549841582,-0.7582160321443658,1
1.0470082739965996,0.457881215238082,1
-1.1764761720382229,-1.2569877553334856,1
-0.2768323035540386,-0.6829728181268246,1
-0.1290861443919629,-0.983842450663486,1
-1.3939004209891304,-0.5207668606381595,1
0.3849144000688456,-0.4390684190753096,1
-0.6815048514344755,-0.5350741489382509,1
-0.9451566438846684,0.9791061576165396,0
-1.5057972611830517,-1.373996319914085,1
-1.0192638033425478,1.177338219690058,0
-1.1949331614710157,1.0661061570390906,0
-0.8955684174848758,1.0180990571308255,0
-1.5051519053205915,-0.8140130283589224,1
-0.9860572251217834,1.071873100784934,0
-0.1858521322967647,-0.9255882740950688,1
-0.4825165505786876,-1.2157735922605526,1
-1.1492281187527729,-0.7698692888397246,1
-0.9837763377118062,-1.0870799532329936,1
-1.265831308824333,1.3443178424488509,0
-1.2732165681220524,1.3349491533070994,1
-0.9554677077857696,1.0693038789821396,0
-1.1349464061056918,0.921052178795366,0
-0.9639593664375418,0.8598177126690566,0
-2.075230377397848,-1.4857737589651343,1
-2.0935855108718595,-1.304706386568816,1
-2.348366347154588,-1.1517086207390734,1
-1.095286115317108,0.8831980580339233,0
-0.6590083773599877,0.8404859674155459,0
-1.7861887771483498,-1.088313943602908,1
-0.6108199437166211,0.9400413912540606,0
-1.6489755381310585,0.9409727042260616,0
-0.1110493625502854,-0.5422640816926959,1
-0.8874408911251721,0.8352780585604286,0
-1.2553235403566578,-0.780751125192355,1
-1.9428414241903824,-1.0038554971758302,1
-1.0647515700355,-0.8087959578126698,1
-1.7700254053695823,-1.4753350992256515,1
-1.4554596799028068,-1.2243835298506351,1
-1.150901820747396,0.8489428451132145,0
-1.6607935971168213,-1.4637429743664776,1
0.277732190848275,-0.562594536240915,1
-1.3273829585861228,-1.1382894956424623,1
0.7817686494575027,-0.2685996731407054,1
-1.4007095354219428,1.3353340983344308,0
-2.0544800860853583,-1.4530627254679502,1
-1.4376719387223986,-1.2044909319370445,1
-0.9405109764030748,-0.4347661440433753,1
-1.0350818223080462,0.6763144059983872,0
-2.866908877499145,-1.903616321602423,1
-0.9082361392272724,0.6943519263545215,0
-0.9632217617114964,0.9892847731788073,0
-0.5223584730227595,0.6944266341200929,0
-1.024373399906844,1.1044523999329536,0
-1.4492718959811473,-0.774509088559646,1
-1.207878026922008,-1.0358378516687765,1
0.3956330312089702,-0.2340930798171272,1
-1.3066966276261238,-1.0435727570693094,1
-3.088142417278457,-1.7996973949608066,1
-0.4399959003624439,-0.7238998251840107,1
-0.906156574245192,-1.1186340022723236,1
-1.1378271749754802,1.2308116946738838,0
-1.1430072687400292,0.8963031340493336,0
-0.8725311616410889,0.882362209686954,0
-1.1540431183847537,1.0683142027353183,0
-1.3598677448575185,-1.681338822047566,1
-0.4744844564455295,-0.9240826692287346,1
-0.7698249302198685,-0.4725810100421346,1
-1.0814773057449425,0.950415215980304,0
-0.6238705531920006,-0.3233081902467223,1
-1.1482558686554822,-1.1919078878311855,1
-1.0259080799380556,1.0464858432886763,0
-1.1288629824645404,0.9862780818378218,0
-0.6527095141414868,-0.9984274900305022,1
-1.018881862580176,-1.2138544625090752,1
-0.1966832974085769,-0.617240228604303,1
-0.9228006797093038,0.921203760737232,0
-0.5528511909420704,-1.2082169761839403,1
-0.709375161216542,0.993630766028606,0
-0.7688449530191583,0.909683628346902,0
-2.710001262134061,-1.5851231765045108,1
-1.2821830479274254,1.0446980441593423,0
-1.2078158462812365,1.0071491758859523,0
-2.1523261247258967,-1.4885387420546814,1
2.180932745135786,0.2653113465852899,1
-1.0528073561071758,-1.2990812110249377,1
-0.5215170652070207,0.6232696774535271,0
-1.0070630099091773,-1.061111781967015,1
-0.0426309552341697,-0.5595992739176764,1
-2.0895423875181605,-1.4149576798350751,1
-1.614919215663984,-1.632174146666107,1
-1.3215201929046296,1.3388937121676423,0
-2.23938538904629,-1.5106661129693824,1
-1.2501237217212635,-0.8395590765065277,1
-0.5245996150912131,0.843044222527937,1
-1.639076224354512,-1.229635128367664,1
-1.189272847470818,0.8644248685586398,0
0.6803248496960466,-0.8102248615289368,1
-0.4748678804504902,0.904163259810674,0
-0.1513760845145936,-0.4121082399930009,1
-1.2800156719947102,-0.9254864499884145,1
-1.5768631301288143,-1.1583783392319915,1
-1.1852663158974124,0.6939398742795957,0
-2.436982293676921,-1.3147368329799476,1
-2.058445213612565,-1.7178291159562975,1
-1.1042938539948366,-1.1799064031594415,1
-0.6162584956358889,0.7964313838925883,0
-0.6985196793538293,0.8425265259568765,0
-1.054475619334869,0.992879692550938,0
-1.2785925506444502,-0.8414177480094855,1
0.0314619130967441,-0.676353417123245,1
-1.0429469839041692,1.282761190032517,0
-0.9601743038376886,-0.8354668415321316,1
-1.0889827311275664,0.9821217845836404,0
-1.5555898662514307,-1.4520609810600351,1
-0.6552409595745501,0.8701447276042098,0
-1.0428238774238563,0.9813887995976792,0
-1.036322403279077,0.9073118539155792,0
-1.4235228578678474,1.0901742910735404,0
-1.2101949527977338,1.0706261339284342,0
-1.1841205974938125,-1.6872553443901426,1
-0.8158404680335877,0.8646685904566254,0
-0.9126174773442158,0.8263652036260944,0
0.2172850502579979,-0.5868684303316755,1
-2.8908176512514547,-1.3159215880231467,1
-2.2542438790373702,-1.6190829986815625,1
-0.9512530978713146,0.9105564524737392,0
-1.043537098906406,1.1002089826416577,0
-1.2029630354026024,-1.1993114956505448,1
-0.9211121168911608,0.8181061149478289,0
-1.3166909522133554,0.9330791888159264,0
-0.4350054438168621,-0.9622220498163624,1
-1.7366027514056317,-1.2291720501706844,1
-1.5221946633182903,-1.3310832077350947,1
-0.2488061972023592,-1.0514457993389612,1
-0.9940116059943264,-0.8048847207606888,1
-0.937366901878111,1.1036007327438653,0
-1.005827431365948,0.7574012998007631,0
0.5256818060040003,-0.4306587892304359,1
-3.132185818783551,-2.1789900306210965,1
0.4530640469267866,-0.2048252586045286,1
-0.6552467596025612,-0.8208117153466891,1
-0.9627463771520968,0.937265955635264,0
-0.0151501358650421,-0.435664628721441,1
-1.302873004181167,1.2541711258350856,0
-0.6460956750774152,0.925275316958136,0
-1.713142169160407,-0.6577711874660321,1
-1.009935500157624,-1.4475588592240884,1
-1.685639462683875,-1.11360221705578,1
-1.2198883172966777,-0.4715756331015257,1
-0.9275450455723054,1.3317948451258923,0
-1.0510652650659622,0.7552634789518858,0
-0.9862589891440458,0.982230549129415,0
-0.8499389530263973,0.8462361074666996,0
-0.6854248803158242,0.8880956264679283,0
0.5180199851096448,-0.2749177528396225,1
-1.1640238125520903,0.9663201724861152,0
0.1881320337239684,-1.1019033345494331,1
-0.9086066837639832,1.264897172200213,0
-0.897624158992163,1.010872968207852,0
-1.2211687969696536,1.0812213584511574,0
-0.9041505129527292,0.8732732536679002,0
-0.7170710759728114,0.8594319331074681,0
-1.399035932473712,1.045743862437028,0
-0.3227742707267181,-0.8476362181276567,1
-1.0835965760071011,-1.238015054023646,1
-1.2244897688075458,1.2423306391946791,0
-0.609501149503002,-1.5087661748386685,1
-2.53457318942447,-1.4681321783698205,1
-3.5327704626672087,-1.931176013352556,1
-1.912874253116136,-1.344732937090665,1
0.1976823540123471,-0.9144833418837802,1
-1.162027386099247,1.0043426557593795,0
-0.7841148451012169,-0.8979028458884023,1
-0.9623387163394064,1.2553322746604567,0
-1.015595545871283,-0.7263853979521203,1
-1.4142618448522686,-1.0725372437468237,1
-0.8365303667107626,1.3280663873389045,0
-1.0118697858335148,0.7967672370210399,0
-0.9778283872714943,-1.087685116027128,1
0.6788345310951924,-0.4318297320075571,1
0.2345609083067912,-0.907240930182156,1
-0.7457895032678059,0.9888683250870584,0
-2.2182870992575974,-1.30030893923992,1
-0.9044666644323516,1.0738836806553471,0
-0.7536293983435727,0.8061247222743844,0
-1.1050717202571343,-1.0389049170673674,1
-0.6410777548776143,-0.8908982386962492,1
-1.922659368228249,-1.2901570446474568,1
-1.7118401529408076,-1.3125259346116478,1
-1.0221672217267903,1.0930769176627513,0
-0.9132002669087838,0.854981504247327,0
-0.6799635454595083,1.0272047682790757,0
-1.4277952756739931,0.9367234944714938,0
-1.0126999798462744,-1.137541803090438,1
-0.8051012051722815,0.976387069620002,0
-0.8385461913890618,0.85213212862534,0
-2.4401522801581232,-1.8663676073151825,1
-1.2689976045212576,-1.2992977923131068,1
-0.4595373010932856,-0.8960664055217655,1
-0.9079404274751682,0.593632690963426,0
-0.9435574577357836,0.9209751727677504,0
-0.2475642900983776,-0.9909065319357911,1
-0.9301710584205924,1.1895612071966606,0
-1.169105627774094,1.1557252948230778,0
-1.0317837549444642,1.1001611831983555,0
-0.608384599108248,1.1378350145732423,0
-0.7955803508992942,1.016015822587885,0
-0.8194019772153134,0.8126075598677007,0
-1.209013473412604,1.0343420122731748,0
-1.7732057657856723,-1.724574335437461,1
-1.069993302997608,1.046800544885017,0
-1.1675907870609483,-1.404979888932949,1
-0.6433517956630781,0.7292915285070765,0
-0.7835169767169083,1.1116710921642363,0
-0.235001067104534,-0.6825622988858921,1
-0.688634520051814,0.8503868634775607,0
-0.9360811796053324,-0.5817636368803158,1
-1.2219690048317235,1.245064374253851,0
-0.4033674463965598,-0.7925863299983992,1
0.3964371166730034,0.4039296439800277,1
-0.4319032551112813,-1.5825130069163629,1
-1.2377999839684262,-1.1742811870785033,1
1.187570618731287,-0.0670521637915636,1
-1.9470406369389208,-0.8335876407125314,1
0.3636364699079246,0.1284645218954974,1
-1.7431355528949029,-1.0315747734473162,1
-1.0496464146698508,0.9255375712862316,0
-1.0512653460474943,1.0456685689520149,0
-1.0698800306762664,0.949006717725594,0
-0.4920044023603537,-0.8984964102847812,1
-0.8460719794088699,1.0485034982762145,0
-0.8128110028451965,1.1866352264818685,0
-1.296817482982764,1.0809303713503735,0
-0.9443290293241166,1.0295703233720657,0
-1.115582410273514,-1.125786527619857,1
-0.6931567823996391,-1.1886965835089898,1
-0.8786949197797407,0.9944606909366835,0
-0.7322739536160294,1.017041497821454,0
-0.9912640650623972,-0.851141019518945,1
-1.0967927287125925,0.7827245408273612,0
-3.0922560565646147,-1.978131540050242,1
-0.8809382596196529,1.027706770780093,0
-0.7703932392003396,-1.109477136288279,0
-2.984476753338757,-1.4937848844729988,1
-0.7281064273520375,-0.7033948132629597,1
-0.9627845623335533,-0.5353868385543459,1
-0.4867346039540453,-1.2837477599810767,1
-0.9400499839614904,0.7707714006031403,0
-2.7953063658585364,-1.3847658195843722,1
-1.8348953912031265,-0.8882030269549437,1
-2.3851482099133925,-1.8558021874614077,1
-1.1923814275166846,-1.4434370341105107,1
-0.944235550092798,1.084098885722268,0
-0.9709123565062024,-0.8719182004592876,1
-0.8912039759513379,0.7113359445071217,0
-1.5418433229859316,-1.1136185864828425,1
-1.0070922196591874,1.1036322746588596,0
-0.8188589943869138,0.9482734204623772,0
-0.8180358877759313,-0.9098918981201544,1
-1.020985306710069,1.0779299969751248,0
-0.8367623584926663,0.7823327678679807,0
-0.9923696933070612,1.268768982405558,0
-1.206275134530474,-1.2239441521529555,1
-1.2991699875146163,1.273088442898045,0
0.4833802498569233,-0.4617382761779101,1
-0.3451163684996288,-0.8669045058290488,1
-2.0459819579345977,-1.6773597612291056,1
-0.7936712766992078,0.7999191746791621,0
-1.4399489793613285,-0.8221736901399362,1
-1.2262571329558172,0.7940198358261727,0
0.0911167328571891,-0.5892760662001932,1
-1.0474404909038997,0.6341001680057343,0
-1.0917607118840291,0.745524599244241,0
-0.4227075125549324,-0.7147033169097157,1
-0.8316777852398022,1.0284355949858353,0
-0.7069504795168589,0.9889933561119878,0
-0.877377309958094,-0.9457963144152588,1
0.5859603894573666,-0.7163282768310433,1
-1.1643298523630734,1.1723900780102363,0
-0.7747994924511461,0.970308727438836,0
-1.0734989747306385,1.187909221818495,0
-0.5585866204357717,-0.7563643439943737,1
-1.022683783887545,1.2331540940893255,0
-0.8850816884487014,0.9682015614316084,0
-1.5738212039551478,-1.2632091027735823,1
-0.7078486726728628,0.9818988391986592,0
-1.1332804074185254,1.0397021884963118,0
-0.9552335608776984,0.8190748374108782,0
-0.8688056035417505,0.835038441574084,0
-0.8673044265122141,1.0019793344965733,0
-1.8395556197443308,-1.3553053986136958,1
-1.036688179265583,1.0270927019163572,0
-0.8758560289401002,0.9024501309779116,0
-1.060106550431984,0.9393060673212624,0
-0.726400431643021,0.8266788981928984,0
-1.4095795601866572,1.0810821318579769,0
-0.7556127216749077,-1.078721479584509,1
-1.1531675162316528,-1.31760601909055,1
-0.9560073823114494,1.1557103640734354,0
-0.8869211134432032,0.7995765940604611,0
-0.0846818251497109,-0.7079592955628236,1
-0.680200496902208,0.746016764191467,0
-1.2324258829457877,0.884748203846122,0
-1.362418068764964,-0.8268700614070924,1
-1.3703769331373796,1.1664946285918372,0
-0.5605704680783039,0.7005115799093011,0
-2.690472790345977,-1.3957141243805515,1
-1.510708492521582,-1.4082229861163502,1
-0.173715936027162,-0.1896573191362954,1
0.3589170757337618,0.216117657104905,1
-1.4193591105591623,-0.8632038194616919,1
-1.6110236727647391,-0.8516023629882199,1
-0.7329950841625159,0.8662178804977508,0
-1.5382958115876455,-0.6526970523825699,1
-2.3139343151474807,-1.043155030172373,1
-1.2703095351786975,0.7704331534965085,0
-1.1281020465757916,1.0856064809426302,0
-0.946108302046892,0.8795782411921805,0
-1.0115058372315833,1.1134241298631222,0
-1.1541797078962075,0.7138288855334998,0
-1.1043005429608268,1.20572290683314,0
-1.1608166360463965,-0.8307405779462143,1
-1.295597845322703,0.9963882028073712,0
-0.5347226660153004,-0.7003881113136088,1
-0.9293651417012516,1.204234143560512,0
-0.1069522671238858,-0.6383259213329597,1
-0.9491932444199206,1.099647129926433,0
-2.084434716986882,-1.2274963657800664,1
-0.955599081356627,0.8175942429682787,0
-0.9928068309824571,1.1035123028766831,0
-0.9090461720296018,1.0885100790603135,0
-1.3666256999660502,0.9743766161283478,0
-1.1770399344930622,0.8869046589627745,0
-1.5245929766983473,-0.9066412854484436,1
-0.9027808454226686,1.073900976587686,0
-0.598345038431995,-0.5399654361265072,1
-0.0086231486861019,-0.6798991648855879,1
-0.7130360593629149,0.9387610908457968,0
-1.196809087530139,-0.9551556209471842,1
0.9726853857726552,-0.3667739516327996,1
-0.9386110972027392,0.8503829133143965,0
0.0787619556368204,-0.767263802006621,1
-1.3424115743698186,0.9725584771136934,0
-1.137984590085355,-0.6979338558631327,1
-0.7271441379040583,1.07461870147388,0
-0.9868788264263963,0.7890371192793368,0
-1.0317258488981824,0.9196642404578648,0
-0.6570594319511345,-0.440549014033907,1
-1.681700209170332,-1.5832433261204173,1
-0.9826419458205986,0.7453834826893652,0
-1.4118945999099894,-1.0299974013353357,1
-1.0106201605186127,-1.025826914381254,1
-0.7322317073099739,-1.5186184207931177,1
-0.5941822152428904,0.8067211552220928,0
-0.9705386920768851,0.9276756432339964,0
-1.356179831688208,1.2862934632313108,0
-1.4491035453028749,1.4272844323172604,0
-1.0536697691343295,-1.2100787841734004,1
-1.372755771813646,1.1841998257524806,0
-0.8385338786466758,1.015536092561577,0
0.2194800645950803,-0.7965859623678028,1
-0.949121777749938,-0.867695861600819,1
-0.4341664054472292,-0.329254769850258,1
0.8093558899974513,-0.0498886849993728,1
-1.758347376297979,-1.2972799496501706,1
-0.8133772421013823,-0.9809185590627272,1
-0.8310523530229545,0.8865645207935678,0
-1.273968628864277,1.0984195648582262,0
-0.8645515991195798,0.7872120432392,0
-0.8994752913363991,1.0564436243795932,0
-0.0311737502058172,-0.6075370034010301,1
-1.6928218149609269,-0.7176885754761104,1
-0.8351372401837895,1.0618320626891435,0
-0.1768657470150277,-1.136859526467684,1
-1.0016050728787245,-0.8563466859315708,1
-1.2310622963796611,1.339349166391341,0
-0.9003829779129731,0.926454740928426,0
-1.1343133082389691,0.8968014323634979,0
-1.1886716092287135,-1.282879159927796,1
-2.414541111259446,-1.2212093398976769,1
-1.139814190095993,0.7355026963859499,0
-0.8303167718127016,0.7397580569104703,0
-0.9781279209515692,0.8784254924708093,0
-1.336774926905686,-1.440693896441651,1
-1.3547732295199988,1.269468039388179,0
-0.4726245382321655,-0.612671814889457,1
-1.2869463309522031,-0.6041481325471785,1
-0.955708565904948,0.8172559102799336,0
-1.1601892110257608,-1.23557960520831,1
-1.0434548917983788,1.2122444277455613,0
-1.039117254966348,-0.8950105732356903,1
-1.2686403197327245,-0.9256263552181956,1
-0.8644454490235851,-1.171828747496641,1
-0.711996568236774,-0.7338719007185102,1
-0.0906398525078581,-0.850693502912212,1
-1.2503985191498042,-1.3960247534923658,1
-1.230472832079858,1.234989957307699,0
1.238637652934966,-0.4903622852493372,1
-0.7287139442941889,1.0594289427342816,0
-0.6155044303698503,-1.040724560803172,1
-1.301239796051034,0.9236848455737938,0
-1.1960712984790316,0.9159213258534128,0
-0.0896877662572426,-0.7989588163470592,1
-0.3950412615419029,-0.8673284454383324,1
-1.1086544385953618,1.162417886680748,0
-0.9299546831104338,-0.9252512350933892,1
-1.162029941793622,-1.972084406349083,1
-1.2013638729066296,0.8863027364991495,0
-1.0011031001663595,1.1209731561838252,0
-0.9935320959722408,1.0898603522455017,0
-1.0348390157466751,0.8813756444694678,0
-2.024607482692435,-1.6313468561179558,1
-0.9880367634364032,-0.965874807550866,1
-0.7935424399843991,0.8844528367715484,0
-0.7980269475986023,1.699496886612749,0
-0.8402371016204173,0.8228151759196798,0
-2.5196364350431857,-1.3408163347410174,1
-1.12314842926061,1.2114326003159674,0
-0.964472154831771,1.235401915262525,0
-0.7400338464706726,-0.493055624577172,1
-1.648660131655018,-1.3824584090906549,1
-1.015335217783572,1.1315009307626849,0
-0.8464535517891991,1.0362990964198748,0
-0.8833524741570202,0.7393893802469549,0
-0.5453564903575506,1.2725252011671564,0
-2.000108449509769,-1.7947587499010744,1
-1.086615531793594,1.0470961429359051,0
-0.6469756695894884,0.5406437984145772,0
-1.311320669349754,1.2520898612822533,0
0.162613710204224,-0.590670355653828,1
0.8862369685811577,-0.263200128925883,1
-1.046497247146133,0.879111719421738,0
-0.7531729623067743,-0.8300989310808077,1
-0.8366508056624141,-0.976095847737013,1
-3.220494809228624,-2.1327747129940704,1
-1.0180863622129404,1.3304982034574346,0
0.3998753898569436,-0.5213832848638252,1
